Player,Overs,Mdns,Runs,Wkts,Econ,Ave,SR,,Opposition,Ground,Start Date,
TA Boult,10.0,3,44,4,4.40,11.00,15.0,,ODI v West Indies,Wellington,21 Mar 2015,ODI # 3643
TA Boult,9.0,0,53,2,5.88,26.50,27.0,,ODI v South Africa,Auckland,24 Mar 2015,ODI # 3644
TA Boult,10.0,0,40,1,4.00,40.00,60.0,,ODI v Australia,Melbourne,29 Mar 2015,ODI # 3646
TA Boult,63.0,14,164,9,2.60,18.22,42.0,,Test v England,Lord's,21 May 2015,Test # 2162
TA Boult,53.0,11,159,4,3.00,39.75,79.5,,Test v England,Leeds,29 May 2015,Test # 2163
TA Boult,10.0,0,55,4,5.50,13.75,15.0,,ODI v England,Birmingham,9 Jun 2015,ODI # 3654
TA Boult,10.0,1,53,2,5.30,26.50,30.0,,ODI v England,The Oval,12 Jun 2015,ODI # 3655
TA Boult,37.0,3,188,2,5.08,94.00,111.0,,Test v Australia,Brisbane,5 Nov 2015,Test # 2185
TA Boult,45.0,4,200,4,4.44,50.00,67.5,,Test v Australia,Perth,13 Nov 2015,Test # 2187
TA Boult,33.0,8,101,7,3.06,14.42,28.2,,Test v Australia,Adelaide,27 Nov 2015,Test # 2190
TA Boult,37.0,9,110,4,2.97,27.50,55.5,,Test v Sri Lanka,Dunedin,10 Dec 2015,Test # 2192
TA Boult,27.0,3,81,2,3.00,40.50,81.0,,Test v Sri Lanka,Hamilton,18 Dec 2015,Test # 2194
TA Boult,8.1,0,43,3,5.26,14.33,16.3,,ODI v Sri Lanka,Mount Maunganui,5 Jan 2016,ODI # 3721
TA Boult,4.0,0,21,3,5.25,7.00,8.0,,T20I v Sri Lanka,Mount Maunganui,7 Jan 2016,T20I # 474
TA Boult,4.0,0,36,0,9.00,-,-,,T20I v Sri Lanka,Auckland,10 Jan 2016,T20I # 476
TA Boult,4.0,0,42,1,10.50,42.00,24.0,,T20I v Pakistan,Auckland,15 Jan 2016,T20I # 478
TA Boult,3.0,0,32,1,10.66,32.00,18.0,,T20I v Pakistan,Wellington,22 Jan 2016,T20I # 483
TA Boult,9.0,1,40,4,4.44,10.00,13.5,,ODI v Pakistan,Wellington,25 Jan 2016,ODI # 3728
TA Boult,9.0,0,60,2,6.66,30.00,27.0,,ODI v Pakistan,Auckland,31 Jan 2016,ODI # 3730
TA Boult,7.0,0,38,3,5.42,12.66,14.0,,ODI v Australia,Auckland,3 Feb 2016,ODI # 3731
TA Boult,9.3,0,66,1,6.94,66.00,57.0,,ODI v Australia,Wellington,6 Feb 2016,ODI # 3733
TA Boult,33.0,6,101,2,3.06,50.50,99.0,,Test v Australia,Wellington,12 Feb 2016,Test # 2201
TA Boult,48.0,6,168,3,3.50,56.00,96.0,,Test v Australia,Christchurch,20 Feb 2016,Test # 2202
TA Boult,28.0,8,75,4,2.67,18.75,42.0,,Test v Zimbabwe,Bulawayo,28 Jul 2016,Test # 2210
TA Boult,39.0,17,71,2,1.82,35.50,117.0,,Test v Zimbabwe,Bulawayo,6 Aug 2016,Test # 2214
TA Boult,21.4,5,52,3,2.40,17.33,43.3,,Test v South Africa,Durban,19 Aug 2016,Test # 2219
TA Boult,49.4,10,151,2,3.04,75.50,149.0,,Test v South Africa,Centurion,27 Aug 2016,Test # 2220
TA Boult,29.0,3,101,3,3.48,33.66,58.0,,Test v India,Kanpur,22 Sep 2016,Test # 2221
TA Boult,38.4,15,84,5,2.17,16.80,46.4,,Test v India,Eden Gardens,30 Sep 2016,Test # 2222
TA Boult,39.0,2,148,2,3.79,74.00,117.0,,Test v India,Indore,8 Oct 2016,Test # 2223
TA Boult,10.0,2,25,2,2.50,12.50,30.0,,ODI v India,Delhi,20 Oct 2016,ODI # 3797
TA Boult,10.0,0,73,0,7.30,-,-,,ODI v India,Mohali,23 Oct 2016,ODI # 3798
TA Boult,9.4,1,48,2,4.96,24.00,29.0,,ODI v India,Ranchi,26 Oct 2016,ODI # 3799
TA Boult,10.0,0,52,2,5.20,26.00,30.0,,ODI v India,Visakhapatnam,29 Oct 2016,ODI # 3800
TA Boult,33.0,10,76,5,2.30,15.20,39.6,,Test v Pakistan,Christchurch,17 Nov 2016,Test # 2234
TA Boult,10.0,1,51,2,5.10,25.50,30.0,,ODI v Australia,Sydney,4 Dec 2016,ODI # 3811
TA Boult,10.0,0,80,1,8.00,80.00,60.0,,ODI v Australia,Canberra,6 Dec 2016,ODI # 3812
TA Boult,10.0,1,49,3,4.90,16.33,20.0,,ODI v Australia,Melbourne,9 Dec 2016,ODI # 3813
TA Boult,9.0,0,43,0,4.77,-,-,,ODI v Bangladesh,Christchurch,26 Dec 2016,ODI # 3814
TA Boult,8.4,0,26,2,3.00,13.00,26.0,,ODI v Bangladesh,Nelson,29 Dec 2016,ODI # 3815
TA Boult,3.0,0,28,1,9.33,28.00,18.0,,T20I v Bangladesh,Mount Maunganui,6 Jan 2017,T20I # 575
TA Boult,4.0,0,48,2,12.00,24.00,12.0,,T20I v Bangladesh,Mount Maunganui,8 Jan 2017,T20I # 576
TA Boult,47.5,8,184,5,3.84,36.80,57.4,,Test v Bangladesh,Wellington,12 Jan 2017,Test # 2246
TA Boult,41.0,7,139,7,3.39,19.85,35.1,,Test v Bangladesh,Christchurch,20 Jan 2017,Test # 2248
TA Boult,9.0,0,58,2,6.44,29.00,27.0,,ODI v Australia,Auckland,30 Jan 2017,ODI # 3829
TA Boult,10.0,1,33,6,3.30,5.50,10.0,,ODI v Australia,Hamilton,5 Feb 2017,ODI # 3832
TA Boult,4.0,0,8,2,2.00,4.00,12.0,,T20I v South Africa,Auckland,17 Feb 2017,T20I # 595
TA Boult,7.0,0,45,1,6.42,45.00,42.0,,ODI v South Africa,Hamilton,19 Feb 2017,ODI # 3836
TA Boult,10.0,0,63,3,6.30,21.00,20.0,,ODI v South Africa,Christchurch,22 Feb 2017,ODI # 3839
TA Boult,10.0,0,47,1,4.70,47.00,60.0,,ODI v South Africa,Wellington,25 Feb 2017,ODI # 3841
TA Boult,10.0,0,70,1,7.00,70.00,60.0,,ODI v South Africa,Hamilton,1 Mar 2017,ODI # 3843
TA Boult,9.2,0,44,0,4.71,-,-,,ODI v South Africa,Auckland,4 Mar 2017,ODI # 3846
TA Boult,47.4,16,98,5,2.05,19.60,57.2,,Test v South Africa,Dunedin,8 Mar 2017,Test # 2253
TA Boult,4.0,0,28,1,7.00,28.00,24.0,,ODI v Australia,Birmingham,2 Jun 2017,ODI # 3876
TA Boult,10.0,0,56,1,5.60,56.00,60.0,,ODI v England,Cardiff,6 Jun 2017,ODI # 3880
TA Boult,10.0,0,48,1,4.80,48.00,60.0,,ODI v Bangladesh,Cardiff,9 Jun 2017,ODI # 3883
TA Boult,10.0,1,35,4,3.50,8.75,15.0,,ODI v India,Wankhede,22 Oct 2017,ODI # 3928
TA Boult,10.0,0,54,0,5.40,-,-,,ODI v India,Pune,25 Oct 2017,ODI # 3931
TA Boult,10.0,0,81,0,8.10,-,-,,ODI v India,Kanpur,29 Oct 2017,ODI # 3932
TA Boult,4.0,0,49,1,12.25,49.00,24.0,,T20I v India,Delhi,1 Nov 2017,T20I # 630
TA Boult,4.0,0,34,4,8.50,8.50,6.0,,T20I v India,Rajkot,4 Nov 2017,T20I # 631
TA Boult,2.0,0,13,1,6.50,13.00,12.0,,T20I v India,Thiruvananthapuram,7 Nov 2017,T20I # 632
TA Boult,39.0,13,123,4,3.15,30.75,58.5,,Test v West Indies,Wellington,1 Dec 2017,Test # 2284
TA Boult,36.5,6,125,6,3.39,20.83,36.8,,Test v West Indies,Hamilton,9 Dec 2017,Test # 2287
TA Boult,10.0,2,48,0,4.80,-,-,,ODI v West Indies,Whangarei,20 Dec 2017,ODI # 3943
TA Boult,10.0,3,34,7,3.40,4.85,8.5,,ODI v West Indies,Christchurch,23 Dec 2017,ODI # 3944
TA Boult,5.0,0,18,3,3.60,6.00,10.0,,ODI v West Indies,Christchurch,26 Dec 2017,ODI # 3945
TA Boult,4.0,0,29,2,7.25,14.50,12.0,,T20I v West Indies,Mount Maunganui,3 Jan 2018,T20I # 638
TA Boult,6.0,1,35,2,5.83,17.50,18.0,,ODI v Pakistan,Wellington,6 Jan 2018,ODI # 3946
TA Boult,10.0,0,54,1,5.40,54.00,60.0,,ODI v Pakistan,Nelson,9 Jan 2018,ODI # 3947
TA Boult,7.2,1,17,5,2.31,3.40,8.8,,ODI v Pakistan,Dunedin,13 Jan 2018,ODI # 3949
TA Boult,10.0,0,73,1,7.30,73.00,60.0,,ODI v Pakistan,Hamilton,16 Jan 2018,ODI # 3953
TA Boult,4.0,0,37,0,9.25,-,-,,T20I v Pakistan,Auckland,25 Jan 2018,T20I # 640
TA Boult,4.0,0,33,1,8.25,33.00,24.0,,T20I v Pakistan,Mount Maunganui,28 Jan 2018,T20I # 641
TA Boult,3.0,0,14,2,4.66,7.00,9.0,,T20I v Australia,Sydney,3 Feb 2018,T20I # 642
TA Boult,4.0,0,46,2,11.50,23.00,12.0,,T20I v England,Wellington,13 Feb 2018,T20I # 647
TA Boult,3.5,0,42,1,10.95,42.00,23.0,,T20I v Australia,Auckland,16 Feb 2018,T20I # 649
TA Boult,4.0,0,50,3,12.50,16.66,8.0,,T20I v England,Hamilton,18 Feb 2018,T20I # 650
TA Boult,3.0,0,27,0,9.00,-,-,,T20I v Australia,Auckland,21 Feb 2018,T20I # 653
TA Boult,10.0,0,64,2,6.40,32.00,30.0,,ODI v England,Hamilton,25 Feb 2018,ODI # 3980
TA Boult,8.0,1,46,2,5.75,23.00,24.0,,ODI v England,Mount Maunganui,28 Feb 2018,ODI # 3981
TA Boult,10.0,1,47,2,4.70,23.50,30.0,,ODI v England,Wellington,3 Mar 2018,ODI # 3982
TA Boult,10.0,0,56,2,5.60,28.00,30.0,,ODI v England,Dunedin,7 Mar 2018,ODI # 3989
TA Boult,6.0,0,50,1,8.33,50.00,36.0,,ODI v England,Christchurch,10 Mar 2018,ODI # 3992
TA Boult,37.4,12,99,9,2.62,11.00,25.1,,Test v England,Auckland,22 Mar 2018,Test # 2299
TA Boult,56.5,10,176,6,3.09,29.33,56.8,,Test v England,Christchurch,30 Mar 2018,Test # 2301
TA Boult,10.0,1,54,3,5.40,18.00,20.0,,ODI v Pakistan,Abu Dhabi,7 Nov 2018,ODI # 4066
TA Boult,10.0,0,60,0,6.00,-,-,,ODI v Pakistan,Abu Dhabi,9 Nov 2018,ODI # 4068
TA Boult,10.0,0,80,1,8.00,80.00,60.0,,ODI v Pakistan,Dubai (DSC),11 Nov 2018,ODI # 4070
TA Boult,25.2,6,83,4,3.27,20.75,38.0,,Test v Pakistan,Abu Dhabi,16 Nov 2018,Test # 2327
TA Boult,34.0,7,106,1,3.11,106.00,204.0,,Test v Pakistan,Dubai (DSC),24 Nov 2018,Test # 2330
TA Boult,32.0,11,73,2,2.28,36.50,96.0,,Test v Pakistan,Abu Dhabi,3 Dec 2018,Test # 2332
TA Boult,52.0,10,145,2,2.78,72.50,156.0,,Test v Sri Lanka,Wellington,15 Dec 2018,Test # 2335
TA Boult,43.2,19,107,9,2.46,11.88,28.8,,Test v Sri Lanka,Christchurch,26 Dec 2018,Test # 2336
TA Boult,10.0,0,65,2,6.50,32.50,30.0,,ODI v Sri Lanka,Mount Maunganui,3 Jan 2019,ODI # 4074
TA Boult,10.0,1,61,1,6.10,61.00,60.0,,ODI v Sri Lanka,Mount Maunganui,5 Jan 2019,ODI # 4075
TA Boult,6.0,1,19,0,3.16,-,-,,ODI v India,Napier,23 Jan 2019,ODI # 4082
TA Boult,10.0,1,61,2,6.10,30.50,30.0,,ODI v India,Mount Maunganui,26 Jan 2019,ODI # 4085
TA Boult,10.0,1,40,2,4.00,20.00,30.0,,ODI v India,Mount Maunganui,28 Jan 2019,ODI # 4088
TA Boult,10.0,4,21,5,2.10,4.20,12.0,,ODI v India,Hamilton,31 Jan 2019,ODI # 4091
TA Boult,9.5,2,39,3,3.96,13.00,19.6,,ODI v India,Wellington,3 Feb 2019,ODI # 4092
TA Boult,9.5,0,40,3,4.06,13.33,19.6,,ODI v Bangladesh,Napier,13 Feb 2019,ODI # 4093
TA Boult,10.0,1,49,1,4.90,49.00,60.0,,ODI v Bangladesh,Christchurch,16 Feb 2019,ODI # 4094
TA Boult,9.0,1,37,2,4.11,18.50,27.0,,ODI v Bangladesh,Dunedin,20 Feb 2019,ODI # 4095
TA Boult,41.0,4,185,6,4.51,30.83,41.0,,Test v Bangladesh,Hamilton,28 Feb 2019,Test # 2349
TA Boult,27.0,8,90,7,3.33,12.85,23.1,,Test v Bangladesh,Wellington,8 Mar 2019,Test # 2350
TA Boult,9.0,0,44,1,4.88,44.00,54.0,,ODI v Sri Lanka,Cardiff,1 Jun 2019,ODI # 4145
TA Boult,10.0,0,44,2,4.40,22.00,30.0,,ODI v Bangladesh,The Oval,5 Jun 2019,ODI # 4151
TA Boult,10.0,0,34,0,3.40,-,-,,ODI v Afghanistan,Taunton,8 Jun 2019,ODI # 4154
TA Boult,10.0,0,63,1,6.30,63.00,60.0,,ODI v South Africa,Birmingham,19 Jun 2019,ODI # 4165
TA Boult,10.0,1,30,4,3.00,7.50,15.0,,ODI v West Indies,Manchester,22 Jun 2019,ODI # 4170
TA Boult,10.0,0,48,1,4.80,48.00,60.0,,ODI v Pakistan,Birmingham,26 Jun 2019,ODI # 4174
TA Boult,10.0,1,51,4,5.10,12.75,15.0,,ODI v Australia,Lord's,29 Jun 2019,ODI # 4178
TA Boult,10.0,0,56,2,5.60,28.00,30.0,,ODI v England,Chester-le-Street,3 Jul 2019,ODI # 4183
TA Boult,10.0,2,42,2,4.20,21.00,30.0,,ODI v India,Manchester,9 Jul 2019,ODI # 4190
TA Boult,10.0,0,67,0,6.70,-,-,,ODI v England,Lord's,14 Jul 2019,ODI # 4192
TA Boult,29.1,5,79,3,2.70,26.33,58.3,,Test v Sri Lanka,Galle,14 Aug 2019,Test # 2354
TA Boult,36.4,14,92,5,2.50,18.40,44.0,,Test v Sri Lanka,Colombo (PSS),22 Aug 2019,Test # 2356
TA Boult,4.0,0,35,0,8.75,-,-,,T20I v England,Napier,8 Nov 2019,T20I # 1008
TA Boult,3.0,0,35,2,11.66,17.50,9.0,,T20I v England,Auckland,10 Nov 2019,T20I # 1012
TA Boult,37.0,10,103,1,2.78,103.00,222.0,,Test v England,Mount Maunganui,21 Nov 2019,Test # 2367
TA Boult,40.0,3,121,1,3.02,121.00,240.0,,Test v Australia,Melbourne,26 Dec 2019,Test # 2376
TA Boult,40.0,10,96,5,2.40,19.20,48.0,,Test v India,Wellington,21 Feb 2020,Test # 2385
TA Boult,31.0,6,117,6,3.77,19.50,31.0,,Test v India,Christchurch,29 Feb 2020,Test # 2387
TA Boult,10.0,0,37,0,3.70,-,-,,ODI v Australia,Sydney,13 Mar 2020,ODI # 4255
TA Boult,32.0,6,93,2,2.90,46.50,96.0,,Test v West Indies,Hamilton,3 Dec 2020,Test # 2394
TA Boult,35.0,8,130,3,3.71,43.33,70.0,,Test v West Indies,Wellington,11 Dec 2020,Test # 2395
TA Boult,4.0,0,33,0,8.25,-,-,,T20I v Pakistan,Hamilton,20 Dec 2020,T20I # 1118
TA Boult,4.0,0,43,0,10.75,-,-,,T20I v Pakistan,Napier,22 Dec 2020,T20I # 1119
TA Boult,51.0,13,143,4,2.80,35.75,76.5,,Test v Pakistan,Mount Maunganui,26 Dec 2020,Test # 2397
TA Boult,39.3,9,125,5,3.16,25.00,47.4,,Test v Pakistan,Christchurch,3 Jan 2021,Test # 2400
TA Boult,3.0,0,22,2,7.33,11.00,9.0,,T20I v Australia,Christchurch,22 Feb 2021,T20I # 1123
TA Boult,4.0,0,30,0,7.50,-,-,,T20I v Australia,Dunedin,25 Feb 2021,T20I # 1124
TA Boult,4.0,0,39,1,9.75,39.00,24.0,,T20I v Australia,Wellington,3 Mar 2021,T20I # 1125
TA Boult,4.0,0,27,2,6.75,13.50,12.0,,T20I v Australia,Wellington,5 Mar 2021,T20I # 1127
TA Boult,4.0,0,26,2,6.50,13.00,12.0,,T20I v Australia,Wellington,7 Mar 2021,T20I # 1129
TA Boult,8.5,0,27,4,3.05,6.75,13.2,,ODI v Bangladesh,Dunedin,20 Mar 2021,ODI # 4279
TA Boult,10.0,0,49,1,4.90,49.00,60.0,,ODI v Bangladesh,Christchurch,23 Mar 2021,ODI # 4280
TA Boult,10.0,1,37,0,3.70,-,-,,ODI v Bangladesh,Wellington,26 Mar 2021,ODI # 4282
TA Boult,39.1,8,119,6,3.03,19.83,39.1,,Test v England,Birmingham,10 Jun 2021,Test # 2423
TA Boult,36.1,6,86,5,2.37,17.20,43.4,,Test v India,Southampton,18 Jun 2021,Test # 2425
TA Boult,3.4,0,29,1,7.90,29.00,22.0,,T20I v Pakistan,Sharjah,26 Oct 2021,T20I # 1367
TA Boult,4.0,0,20,3,5.00,6.66,8.0,,T20I v India,Dubai (DSC),31 Oct 2021,T20I # 1381
TA Boult,4.0,0,29,2,7.25,14.50,12.0,,T20I v Scotland,Dubai (DSC),3 Nov 2021,T20I # 1388
TA Boult,4.0,0,20,2,5.00,10.00,12.0,,T20I v Namibia,Sharjah,5 Nov 2021,T20I # 1394
TA Boult,4.0,0,17,3,4.25,5.66,8.0,,T20I v Afghanistan,Abu Dhabi,7 Nov 2021,T20I # 1402
TA Boult,4.0,0,40,0,10.00,-,-,,T20I v England,Abu Dhabi,10 Nov 2021,T20I # 1415
TA Boult,4.0,0,18,2,4.50,9.00,12.0,,T20I v Australia,Dubai (DSC),14 Nov 2021,T20I # 1428
TA Boult,4.0,0,31,2,7.75,15.50,12.0,,T20I v India,Jaipur,17 Nov 2021,T20I # 1434
TA Boult,4.0,0,36,0,9.00,-,-,,T20I v India,Ranchi,19 Nov 2021,T20I # 1440
TA Boult,4.0,0,31,1,7.75,31.00,24.0,,T20I v India,Eden Gardens,21 Nov 2021,T20I # 1446
TA Boult,40.2,14,89,4,2.20,22.25,60.5,,Test v Bangladesh,Mount Maunganui,1 Jan 2022,Test # 2444
TA Boult,29.2,9,85,5,2.89,17.00,35.2,,Test v Bangladesh,Christchurch,9 Jan 2022,Test # 2447
TA Boult,37.5,7,94,4,2.48,23.50,56.7,,Test v England,Lord's,2 Jun 2022,Test # 2464
TA Boult,49.3,9,200,8,4.04,25.00,37.1,,Test v England,Nottingham,10 Jun 2022,Test # 2465
TA Boult,34.0,6,169,4,4.97,42.25,51.0,,Test v England,Leeds,23 Jun 2022,Test # 2467
TA Boult,4.0,0,36,1,9.00,36.00,24.0,,T20I v West Indies,Kingston,10 Aug 2022,T20I # 1728
TA Boult,4.0,0,21,0,5.25,-,-,,T20I v West Indies,Kingston,12 Aug 2022,T20I # 1732
TA Boult,10.0,0,49,2,4.90,24.50,30.0,,ODI v West Indies,Bridgetown,17 Aug 2022,ODI # 4450
TA Boult,6.0,1,18,3,3.00,6.00,12.0,,ODI v West Indies,Bridgetown,19 Aug 2022,ODI # 4453
TA Boult,10.0,1,53,3,5.30,17.66,20.0,,ODI v West Indies,Bridgetown,21 Aug 2022,ODI # 4456
TA Boult,10.0,2,40,4,4.00,10.00,15.0,,ODI v Australia,Cairns,6 Sep 2022,ODI # 4461
TA Boult,10.0,2,38,4,3.80,9.50,15.0,,ODI v Australia,Cairns,8 Sep 2022,ODI # 4462
TA Boult,10.0,4,25,2,2.50,12.50,30.0,,ODI v Australia,Cairns,11 Sep 2022,ODI # 4464
TA Boult,4.0,1,22,1,5.50,22.00,24.0,,T20I v Pakistan,Christchurch,8 Oct 2022,T20I # 1809
TA Boult,4.0,0,25,2,6.25,12.50,12.0,,T20I v Bangladesh,Christchurch,9 Oct 2022,T20I # 1811
TA Boult,4.0,0,22,0,5.50,-,-,,T20I v Bangladesh,Christchurch,12 Oct 2022,T20I # 1816
TA Boult,4.0,0,28,0,7.00,-,-,,T20I v Pakistan,Christchurch,14 Oct 2022,T20I # 1819
TA Boult,4.0,0,24,2,6.00,12.00,12.0,,T20I v Australia,Sydney,22 Oct 2022,T20I # 1839
TA Boult,4.0,0,13,4,3.25,3.25,6.0,,T20I v Sri Lanka,Sydney,29 Oct 2022,T20I # 1850
TA Boult,4.0,0,40,0,10.00,-,-,,T20I v England,Brisbane,1 Nov 2022,T20I # 1858
TA Boult,4.0,0,38,0,9.50,-,-,,T20I v Ireland,Adelaide,4 Nov 2022,T20I # 1862
TA Boult,4.0,0,33,2,8.25,16.50,12.0,,T20I v Pakistan,Sydney,9 Nov 2022,T20I # 1877
TA Boult,7.0,1,37,3,5.28,12.33,14.0,,ODI v England,Southampton,10 Sep 2023,ODI # 4640
TA Boult,9.1,0,51,5,5.56,10.20,11.0,,ODI v England,The Oval,13 Sep 2023,ODI # 4643
TA Boult,-,-,-,-,-,-,-,,ODI v Bangladesh,Mirpur,21 Sep 2023,ODI # 4650
TA Boult,8.0,0,37,0,4.62,-,-,,ODI v Bangladesh,Mirpur,23 Sep 2023,ODI # 4652
TA Boult,6.0,0,33,2,5.50,16.50,18.0,,ODI v Bangladesh,Mirpur,26 Sep 2023,ODI # 4655
TA Boult,10.0,1,48,1,4.80,48.00,60.0,,ODI v England,Ahmedabad,5 Oct 2023,ODI # 4658
TA Boult,8.0,0,34,0,4.25,-,-,,ODI v Netherlands,Hyderabad,9 Oct 2023,ODI # 4663
TA Boult,10.0,0,45,2,4.50,22.50,30.0,,ODI v Bangladesh,Chennai,13 Oct 2023,ODI # 4668
TA Boult,7.0,1,18,2,2.57,9.00,21.0,,ODI v Afghanistan,Chennai,18 Oct 2023,ODI # 4673
TA Boult,10.0,0,60,1,6.00,60.00,60.0,,ODI v India,Dharamsala,22 Oct 2023,ODI # 4678
TA Boult,10.0,0,77,3,7.70,25.66,20.0,,ODI v Australia,Dharamsala,28 Oct 2023,ODI # 4684
TA Boult,10.0,1,49,1,4.90,49.00,60.0,,ODI v South Africa,Pune,1 Nov 2023,ODI # 4689
Player,Overs,Mdns,Runs,Wkts,Econ,Ave,SR,,Opposition,Ground,Start Date,
MA Starc,8.5,0,51,0,5.77,-,-,,ODI v India,Visakhapatnam,20 Oct 2010,ODI # 3060
MA Starc,9.0,0,27,4,3.00,6.75,13.5,,ODI v Sri Lanka,Brisbane,7 Nov 2010,ODI # 3068
MA Starc,26.0,1,123,2,4.73,61.50,78.0,,Test v New Zealand,Brisbane,1 Dec 2011,Test # 2020
MA Starc,30.0,10,77,2,2.56,38.50,90.0,,Test v New Zealand,Hobart,9 Dec 2011,Test # 2021
MA Starc,24.2,7,70,4,2.87,17.50,36.5,,Test v India,Perth,13 Jan 2012,Test # 2029
MA Starc,6.0,0,33,2,5.50,16.50,18.0,,ODI v India,Melbourne,5 Feb 2012,ODI # 3231
MA Starc,9.5,0,50,2,5.08,25.00,29.5,,ODI v Sri Lanka,Perth,10 Feb 2012,ODI # 3235
MA Starc,8.0,0,49,0,6.12,-,-,,ODI v India,Adelaide,12 Feb 2012,ODI # 3237
MA Starc,4.0,0,32,0,8.00,-,-,,ODI v Sri Lanka,Sydney,17 Feb 2012,ODI # 3241
MA Starc,8.0,0,36,1,4.50,36.00,48.0,,ODI v India,Brisbane,19 Feb 2012,ODI # 3244
MA Starc,21.2,6,55,2,2.57,27.50,64.0,,Test v West Indies,Roseau,23 Apr 2012,Test # 2042
MA Starc,9.0,1,47,4,5.22,11.75,13.5,,ODI v Afghanistan,Sharjah,25 Aug 2012,ODI # 3297
MA Starc,10.0,2,42,5,4.20,8.40,12.0,,ODI v Pakistan,Sharjah,28 Aug 2012,ODI # 3299
MA Starc,7.5,0,43,0,5.48,-,-,,ODI v Pakistan,Abu Dhabi,31 Aug 2012,ODI # 3301
MA Starc,10.0,0,51,4,5.10,12.75,15.0,,ODI v Pakistan,Sharjah,3 Sep 2012,ODI # 3303
MA Starc,4.0,0,17,1,4.25,17.00,24.0,,T20I v Pakistan,Dubai (DSC),7 Sep 2012,T20I # 257
MA Starc,3.1,0,11,3,3.47,3.66,6.3,,T20I v Pakistan,Dubai (DSC),10 Sep 2012,T20I # 259
MA Starc,4.0,0,20,2,5.00,10.00,12.0,,T20I v Ireland,Colombo (RPS),19 Sep 2012,T20I # 264
MA Starc,4.0,0,35,3,8.75,11.66,8.0,,T20I v West Indies,Colombo (RPS),22 Sep 2012,T20I # 270
MA Starc,4.0,0,27,1,6.75,27.00,24.0,,T20I v India,Colombo (RPS),28 Sep 2012,T20I # 278
MA Starc,4.0,0,30,0,7.50,-,-,,T20I v South Africa,Colombo (RPS),30 Sep 2012,T20I # 281
MA Starc,4.0,0,20,3,5.00,6.66,8.0,,T20I v Pakistan,Colombo (RPS),2 Oct 2012,T20I # 285
MA Starc,4.0,0,32,1,8.00,32.00,24.0,,T20I v West Indies,Colombo (RPS),5 Oct 2012,T20I # 288
MA Starc,44.5,6,209,8,4.66,26.12,33.6,,Test v South Africa,Perth,30 Nov 2012,Test # 2064
MA Starc,52.2,10,167,6,3.19,27.83,52.3,,Test v Sri Lanka,Hobart,14 Dec 2012,Test # 2067
MA Starc,31.0,1,120,4,3.87,30.00,46.5,,Test v Sri Lanka,Sydney,3 Jan 2013,Test # 2070
MA Starc,6.0,0,25,1,4.16,25.00,36.0,,ODI v Sri Lanka,Melbourne,11 Jan 2013,ODI # 3317
MA Starc,7.0,0,25,2,3.57,12.50,21.0,,ODI v Sri Lanka,Brisbane,18 Jan 2013,ODI # 3321
MA Starc,1.2,0,1,0,0.75,-,-,,ODI v Sri Lanka,Sydney,20 Jan 2013,ODI # 3324
MA Starc,9.0,0,48,0,5.33,-,-,,ODI v Sri Lanka,Hobart,23 Jan 2013,ODI # 3326
MA Starc,4.0,0,19,1,4.75,19.00,24.0,,T20I v Sri Lanka,Sydney,26 Jan 2013,T20I # 299
MA Starc,4.0,0,35,0,8.75,-,-,,T20I v Sri Lanka,Melbourne,28 Jan 2013,T20I # 300
MA Starc,6.5,2,20,5,2.92,4.00,8.2,,ODI v West Indies,Perth,1 Feb 2013,ODI # 3330
MA Starc,8.0,1,32,5,4.00,6.40,9.6,,ODI v West Indies,Perth,3 Feb 2013,ODI # 3331
MA Starc,7.0,0,50,1,7.14,50.00,42.0,,ODI v West Indies,Canberra,6 Feb 2013,ODI # 3332
MA Starc,25.0,3,75,0,3.00,-,-,,Test v India,Chennai,22 Feb 2013,Test # 2074
MA Starc,33.3,6,125,2,3.73,62.50,100.5,,Test v India,Mohali,14 Mar 2013,Test # 2081
MA Starc,10.0,0,75,1,7.50,75.00,60.0,,ODI v England,Birmingham,8 Jun 2013,ODI # 3365
MA Starc,49.0,12,135,5,2.75,27.00,58.8,,Test v England,Nottingham,10 Jul 2013,Test # 2090
MA Starc,31.0,7,82,3,2.64,27.33,62.0,,Test v England,Manchester,1 Aug 2013,Test # 2092
MA Starc,40.0,5,140,3,3.50,46.66,80.0,,Test v England,The Oval,21 Aug 2013,Test # 2094
MA Starc,4.0,0,19,1,4.75,19.00,24.0,,T20I v England,Melbourne,31 Jan 2014,T20I # 355
MA Starc,2.2,0,8,1,3.42,8.00,14.0,,T20I v England,Sydney,2 Feb 2014,T20I # 356
MA Starc,2.0,0,24,0,12.00,-,-,,T20I v South Africa,Durban,12 Mar 2014,T20I # 363
MA Starc,4.0,1,16,2,4.00,8.00,12.0,,T20I v South Africa,Centurion,14 Mar 2014,T20I # 365
MA Starc,4.0,0,35,1,8.75,35.00,24.0,,T20I v Pakistan,Mirpur,23 Mar 2014,T20I # 381
MA Starc,4.0,0,50,2,12.50,25.00,12.0,,T20I v West Indies,Mirpur,28 Mar 2014,T20I # 388
MA Starc,4.0,0,36,1,9.00,36.00,24.0,,T20I v India,Mirpur,30 Mar 2014,T20I # 393
MA Starc,4.0,0,25,1,6.25,25.00,24.0,,T20I v Bangladesh,Mirpur,1 Apr 2014,T20I # 396
