Player,Overs,Mdns,Runs,Wkts,Econ,Ave,SR,Ground,Start Date,temp,humidity,windspeed,conditions,format,opposition
Mohammed Shami,6,0,43,1,7.16,43,36,Mount Maunganui,26 Jan 2019,65.2,66,12.8,Partially cloudy,ODI,New Zealand
Mohammed Shami,9,0,41,3,4.55,13.66,18,Mount Maunganui,28 Jan 2019,74.4,67.7,21.9,Clear,ODI,New Zealand
Mohammed Shami,8,0,35,2,4.37,17.5,24,Wellington,3 Feb 2019,64,65.5,14.4,Clear,ODI,New Zealand
Mohammed Shami,10,2,44,2,4.4,22,30,Hyderabad,2 Mar 2019,80.7,70.9,9.2,Partially cloudy,ODI,Australia
Mohammed Shami,10,0,60,0,6,-,-,Nagpur,5 Mar 2019,80.9,38.7,10.2,Clear,ODI,Australia
Mohammed Shami,10,0,52,1,5.2,52,60,Ranchi,8 Mar 2019,69,42.8,7.2,Clear,ODI,Australia
Mohammed Shami,9,0,57,2,6.33,28.5,27,Delhi,13 Mar 2019,68.2,61.8,6.9,Partially cloudy,ODI,Australia
Mohammed Shami,9.5,1,40,4,4.06,10,14.7,Southampton,22 Jun 2019,58.3,69.7,11,Partially cloudy,ODI,Afghanistan
Mohammed Shami,6.2,0,16,4,2.52,4,9.5,Manchester,27 Jun 2019,59.8,73.6,14.8,Partially cloudy,ODI,West Indies
Mohammed Shami,10,1,69,5,6.9,13.8,12,Birmingham,30 Jun 2019,64.2,66.5,12.5,Partially cloudy,ODI,England
Mohammed Shami,9,0,68,1,7.55,68,54,Birmingham,2 Jul 2019,58.6,64.7,11.2,Partially cloudy,ODI,Bangladesh
Mohammed Shami,3,0,5,0,1.66,-,-,Providence,8 Aug 2019,75.1,80.4,13.2,"Rain, Partially cloudy",ODI,West Indies
Mohammed Shami,8,0,39,2,4.87,19.5,24,Port of Spain,11 Aug 2019,81.8,76.6,11.4,"Rain, Partially cloudy",ODI,West Indies
Mohammed Shami,7,1,50,2,7.14,25,21,Port of Spain,14 Aug 2019,79.8,86.4,15,"Rain, Partially cloudy",ODI,West Indies
Mohammed Shami,22,6,61,4,2.77,15.25,33,North Sound,22 Aug 2019,82.1,79.1,12.1,"Rain, Partially cloudy",Test,West Indies
Mohammed Shami,29,5,99,5,3.41,19.8,34.8,Kingston,30 Aug 2019,85.8,64.3,23,Partially cloudy,Test,West Indies
Mohammed Shami,28.5,6,82,5,2.84,16.4,34.6,Visakhapatnam,2 Oct 2019,82.4,85.5,14.1,"Rain, Partially cloudy",Test,South Africa
Mohammed Shami,26,5,78,3,3,26,52,Pune,10 Oct 2019,75.3,86.1,8.9,"Rain, Partially cloudy",Test,South Africa
Mohammed Shami,20,10,32,5,1.6,6.4,24,Ranchi,19 Oct 2019,73.9,88.6,5.8,"Rain, Partially cloudy",Test,South Africa
Mohammed Shami,29,12,58,7,2,8.28,24.8,Indore,14 Nov 2019,70.6,75.1,11.6,Partially cloudy,Test,Bangladesh
Mohammed Shami,18.3,2,78,2,4.21,39,55.5,Eden Gardens,22 Nov 2019,81.6,83.7,8.1,"Rain, Partially cloudy",Test,Bangladesh
Mohammed Shami,4,0,25,2,6.25,12.5,12,Wankhede,11 Dec 2019,N/A,N/A,N/A,N/A,T20I,West Indies
Mohammed Shami,9,1,57,1,6.33,57,54,Chennai,15 Dec 2019,79.8,79.5,9.2,Partially cloudy,ODI,West Indies
Mohammed Shami,7.3,0,39,3,5.2,13,15,Visakhapatnam,18 Dec 2019,76.9,79.3,15.9,Partially cloudy,ODI,West Indies
Mohammed Shami,10,2,66,1,6.6,66,60,Cuttack,22 Dec 2019,69.4,80.6,4.7,Clear,ODI,West Indies
Mohammed Shami,7.4,0,58,0,7.56,-,-,Wankhede,14 Jan 2020,N/A,N/A,N/A,N/A,ODI,Australia
Mohammed Shami,10,0,77,3,7.7,25.66,20,Rajkot,17 Jan 2020,57.8,58.6,11.4,Clear,ODI,Australia
Mohammed Shami,10,0,63,4,6.3,15.75,15,Bengaluru,19 Jan 2020,74.3,72.7,12.8,Partially cloudy,ODI,Australia
Mohammed Shami,4,0,53,0,13.25,-,-,Auckland,24 Jan 2020,71.8,77.8,16.1,Partially cloudy,T20I,New Zealand
Mohammed Shami,4,0,22,0,5.5,-,-,Auckland,26 Jan 2020,70.3,77.7,19.7,Partially cloudy,T20I,New Zealand
Mohammed Shami,4,0,32,2,8,16,12,Hamilton,29 Jan 2020,25.5,78,8.5,Partially cloudy,T20I,New Zealand
Mohammed Shami,9.1,0,63,1,6.87,63,55,Hamilton,5 Feb 2020,23.3,64.2,17.9,Partially cloudy,ODI,New Zealand
Mohammed Shami,23,2,91,1,3.95,91,138,Wellington,21 Feb 2020,67.7,82.8,27.7,"Rain, Partially cloudy",Test,New Zealand
Mohammed Shami,26.1,4,92,4,3.51,23,39.2,Christchurch,29 Feb 2020,62.1,62.1,25.4,"Rain, Partially cloudy",Test,New Zealand
Mohammed Shami,10,0,59,3,5.9,19.66,20,Sydney,27 Nov 2020,71.1,73.7,7.4,Partially cloudy,ODI,Australia
Mohammed Shami,9,0,73,1,8.11,73,54,Sydney,29 Nov 2020,85.6,43.5,4.4,Partially cloudy,ODI,Australia
Mohammed Shami,4,0,46,0,11.5,-,-,Canberra,4 Dec 2020,64.5,50.5,22.3,Clear,T20I,Australia
Mohammed Shami,17,4,41,0,2.41,-,-,Adelaide,17 Dec 2020,60.6,66.2,17.7,Partially cloudy,Test,Australia
Mohammed Shami,36.5,11,107,4,2.9,26.75,55.2,Southampton,18 Jun 2021,57.4,93.6,16.2,"Rain, Partially cloudy",Test,New Zealand
Mohammed Shami,32.5,3,100,4,3.04,25,49.2,Nottingham,4 Aug 2021,63,70.5,8.2,"Rain, Partially cloudy",Test,England
Mohammed Shami,36,8,108,3,3,36,72,Lord's,12 Aug 2021,45.9,70.4,15.9,Rain,Test,England
Mohammed Shami,28,8,95,4,3.39,23.75,42,Leeds,25 Aug 2021,59.4,85.3,8.9,Partially cloudy,Test,England
Mohammed Shami,3.5,0,43,0,11.21,-,-,Dubai (DSC),24 Oct 2021,N/A,N/A,N/A,N/A,T20I,Pakistan
Mohammed Shami,1,0,11,0,11,-,-,Dubai (DSC),31 Oct 2021,N/A,N/A,N/A,N/A,T20I,New Zealand
Mohammed Shami,4,0,32,3,8,10.66,8,Abu Dhabi,3 Nov 2021,84.3,72.5,11.7,Partially cloudy,T20I,Afghanistan
Mohammed Shami,3,1,15,3,5,5,6,Dubai (DSC),5 Nov 2021,N/A,N/A,N/A,N/A,T20I,Scotland
Mohammed Shami,4,0,39,0,9.75,-,-,Dubai (DSC),8 Nov 2021,N/A,N/A,N/A,N/A,T20I,Namibia
Mohammed Shami,33,8,107,8,3.24,13.37,24.7,Centurion,26 Dec 2021,75.9,66.3,8.1,Clear,Test,South Africa
Mohammed Shami,38,8,107,3,2.81,35.66,76,Johannesburg,3 Jan 2022,69,66.4,16,"Rain, Partially cloudy",Test,South Africa
Mohammed Shami,31,7,80,3,2.58,26.66,62,Cape Town,11 Jan 2022,69.5,74.3,20.8,Partially cloudy,Test,South Africa
Mohammed Shami,20,6,75,3,3.75,25,40,Mohali,4 Mar 2022,64.1,65.1,8.1,Partially cloudy,Test,Sri Lanka
Mohammed Shami,12,1,44,2,3.66,22,36,Bengaluru,12 Mar 2022,77.9,39.1,13.8,Clear,Test,Sri Lanka
Mohammed Shami,37,6,142,2,3.83,71,111,Birmingham,1 Jul 2022,58.4,76.6,10.8,"Rain, Partially cloudy",Test,England
Mohammed Shami,7,0,31,3,4.42,10.33,14,The Oval,12 Jul 2022,52.3,73.1,7.3,Clear,ODI,England
Mohammed Shami,10,0,48,1,4.8,48,60,Lord's,14 Jul 2022,45.7,80.7,31.1,"Rain, Partially cloudy",ODI,England
Mohammed Shami,7,0,38,0,5.42,-,-,Manchester,17 Jul 2022,71.2,57.4,11.2,"Rain, Partially cloudy",ODI,England
Mohammed Shami,4,0,25,1,6.25,25,24,Melbourne,23 Oct 2022,60.9,79.8,11.5,"Rain, Overcast",T20I,Pakistan
Mohammed Shami,4,0,27,1,6.75,27,24,Sydney,27 Oct 2022,70.6,57.3,13.7,"Rain, Partially cloudy",T20I,Netherlands
Mohammed Shami,4,0,13,1,3.25,13,24,Perth,30 Oct 2022,55.6,61.3,16.6,"Rain, Partially cloudy",T20I,South Africa
Mohammed Shami,3,0,25,1,8.33,25,18,Adelaide,2 Nov 2022,53,73,17.8,"Rain, Partially cloudy",T20I,Bangladesh
Mohammed Shami,2,0,14,2,7,7,6,Melbourne,6 Nov 2022,66.7,62.3,9.3,"Rain, Partially cloudy",T20I,Zimbabwe
Mohammed Shami,3,0,39,0,13,-,-,Adelaide,10 Nov 2022,63.7,82.7,12.5,"Rain, Partially cloudy",T20I,England
Mohammed Shami,9,0,67,1,7.44,67,54,Guwahati,10 Jan 2023,66.3,77.6,4.7,Partially cloudy,ODI,Sri Lanka
Mohammed Shami,7,0,43,0,6.14,-,-,Eden Gardens,12 Jan 2023,79.9,70.1,5.8,Partially cloudy,ODI,Sri Lanka
Mohammed Shami,6,2,20,2,3.33,10,18,Thiruvananthapuram,15 Jan 2023,81.1,71.5,5.8,Partially cloudy,ODI,Sri Lanka
Mohammed Shami,10,1,69,1,6.9,69,60,Hyderabad,18 Jan 2023,73,58.9,10,Clear,ODI,New Zealand
Mohammed Shami,6,1,18,3,3,6,12,Raipur,21 Jan 2023,73.8,57,5.6,Clear,ODI,New Zealand
Mohammed Shami,13.3,5,31,3,2.29,10.33,27,Nagpur,9 Feb 2023,71.6,46.1,4.7,Clear,Test,Australia
Mohammed Shami,16.4,4,70,4,4.2,17.5,25,Delhi,17 Feb 2023,70,72.5,6.3,Partially cloudy,Test,Australia
Mohammed Shami,39,4,153,2,3.92,76.5,117,Ahmedabad,9 Mar 2023,80,35,6.9,Clear,Test,Australia
Mohammed Shami,6,2,17,3,2.83,5.66,12,Wankhede,17 Mar 2023,N/A,N/A,N/A,N/A,ODI,Australia
Mohammed Shami,3,0,29,0,9.66,-,-,Visakhapatnam,19 Mar 2023,75,81.6,10.3,"Rain, Partially cloudy",ODI,Australia
Mohammed Shami,6,0,37,0,6.16,-,-,Chennai,22 Mar 2023,85.8,80.3,14.2,Partially cloudy,ODI,Australia
Mohammed Shami,45.3,10,161,4,3.53,40.25,68.2,The Oval,7 Jun 2023,52.2,87.7,6.7,"Rain, Overcast",Test,Australia
Mohammed Shami,7,0,29,1,4.14,29,42,Pallekele,4 Sep 2023,80.8,85.6,16.1,"Rain, Partially cloudy",ODI,Nepal
Mohammed Shami,8,1,32,2,4,16,24,Colombo (RPS),15 Sep 2023,52.5,63.7,7.9,Clear,ODI,Bangladesh
Mohammed Shami,10,1,51,5,5.1,10.2,12,Mohali,22 Sep 2023,83.6,67,8.7,"Rain, Partially cloudy",ODI,Australia
Mohammed Shami,6,0,39,1,6.5,39,36,Indore,24 Sep 2023,79.1,82.9,8.1,Partially cloudy,ODI,Australia
Mohammed Shami,10,0,54,5,5.4,10.8,12,Dharamsala,22 Oct 2023,74.4,74.2,6.9,Clear,ODI,New Zealand
Mohammed Shami,7,2,22,4,3.14,5.5,10.5,Lucknow,29 Oct 2023,75.3,61.4,8.1,Partially cloudy,ODI,England
Mohammed Shami,5,1,18,5,3.6,3.6,6,Wankhede,2 Nov 2023,N/A,N/A,N/A,N/A,ODI,Sri Lanka
Mohammed Shami,4,0,18,2,4.5,9,12,Eden Gardens,5 Nov 2023,83.3,81.9,9.2,"Rain, Partially cloudy",ODI,South Africa
TG Southee,4,0,38,1,9.5,38,24,Auckland,5 Feb 2008,70.6,61.8,20.8,Partially cloudy,T20I,England
TG Southee,4,0,22,2,5.5,11,12,Christchurch,7 Feb 2008,60.6,72.8,27.5,Partially cloudy,T20I,England
TG Southee,47.1,13,139,5,2.94,27.8,56.6,Napier,22 Mar 2008,63.1,81.8,10.3,Clear,Test,England
TG Southee,16,2,59,0,3.68,-,-,Lord's,15 May 2008,48.9,81.7,10.2,"Rain, Partially cloudy",Test,England
TG Southee,10,1,68,1,6.8,68,60,Chester-le-Street,15 Jun 2008,49.9,73,8.3,"Rain, Partially cloudy",ODI,England
TG Southee,5,0,35,2,7,17.5,15,Birmingham,18 Jun 2008,56.5,81.4,18.8,"Rain, Partially cloudy",ODI,England
TG Southee,10,2,38,4,3.8,9.5,15,Bristol,21 Jun 2008,58.7,94.7,13.9,"Rain, Overcast",ODI,England
TG Southee,10,1,47,3,4.7,15.66,20,The Oval,25 Jun 2008,57.5,64.1,15.1,"Rain, Partially cloudy",ODI,England
TG Southee,9,0,49,3,5.44,16.33,18,Lord's,28 Jun 2008,47.8,80.9,12.5,Partially cloudy,ODI,England
TG Southee,6,0,22,3,3.66,7.33,12,Aberdeen,1 Jul 2008,59.7,78.8,20.4,Partially cloudy,ODI,Ireland
TG Southee,4,0,12,0,3,-,-,Aberdeen,3 Jul 2008,56,90.6,10.2,"Rain, Partially cloudy",ODI,Scotland
TG Southee,9,0,41,0,4.55,-,-,Mirpur,9 Oct 2008,82.8,85.7,2.2,Partially cloudy,ODI,Bangladesh
TG Southee,9,0,33,1,3.66,33,54,Mirpur,11 Oct 2008,80.4,85.8,2.2,Clear,ODI,Bangladesh
TG Southee,10,0,40,1,4,40,60,Chattogram,14 Oct 2008,83.2,81.5,3.4,Clear,ODI,Bangladesh
TG Southee,34.2,8,125,5,3.64,25,41.2,Brisbane,20 Nov 2008,72.6,82.8,30.2,"Rain, Partially cloudy",Test,Australia
TG Southee,27,1,100,0,3.7,-,-,Adelaide,28 Nov 2008,60.7,72.2,18.6,"Rain, Partially cloudy",Test,Australia
TG Southee,4,0,39,1,9.75,39,24,Auckland,26 Dec 2008,64.3,64.2,10.9,Partially cloudy,T20I,West Indies
TG Southee,4,0,44,1,11,44,24,Hamilton,28 Dec 2008,43.5,71.9,22.8,"Rain, Overcast",T20I,West Indies
TG Southee,7.4,0,33,2,4.3,16.5,23,Queenstown,31 Dec 2008,60.7,71.5,18.3,Rain,ODI,West Indies
TG Southee,5.5,1,38,1,6.51,38,35,Christchurch,3 Jan 2009,55.3,82,19.5,"Rain, Partially cloudy",ODI,West Indies
TG Southee,10,2,36,2,3.6,18,30,Wellington,7 Jan 2009,65.4,77.8,28.9,Partially cloudy,ODI,West Indies
TG Southee,0.3,0,10,0,20,-,-,Auckland,10 Jan 2009,69.8,82,11.4,Partially cloudy,ODI,West Indies
TG Southee,10,0,63,0,6.3,-,-,Napier,13 Jan 2009,63.5,77.1,18.3,Clear,ODI,West Indies
TG Southee,10,0,34,1,3.4,34,60,Perth,1 Feb 2009,83.7,62.2,17.5,Rain,ODI,Australia
TG Southee,10,0,57,1,5.7,57,60,Melbourne,6 Feb 2009,72.1,61.3,17.9,Partially cloudy,ODI,Australia
TG Southee,10,0,52,0,5.2,-,-,Sydney,8 Feb 2009,77.9,61.1,25.8,Clear,ODI,Australia
TG Southee,10,0,61,1,6.1,61,60,Adelaide,10 Feb 2009,61.3,48.2,21.9,Partially cloudy,ODI,Australia
TG Southee,5,0,49,0,9.8,-,-,Brisbane,13 Feb 2009,71.3,87.3,17.2,"Rain, Overcast",ODI,Australia
TG Southee,4,0,31,1,7.75,31,24,Sydney,15 Feb 2009,67.7,83.6,22.2,"Rain, Overcast",T20I,Australia
TG Southee,4,0,42,1,10.5,42,24,Christchurch,25 Feb 2009,55.2,76.4,12.8,"Rain, Partially cloudy",T20I,India
TG Southee,4,0,36,1,9,36,24,Wellington,27 Feb 2009,62.7,81.8,13.9,Partially cloudy,T20I,India
TG Southee,10,0,105,0,10.5,-,-,Christchurch,8 Mar 2009,63.1,60.8,24.2,Partially cloudy,ODI,India
TG Southee,30,3,152,2,5.06,76,90,Wellington,3 Apr 2009,53.7,72.2,12.8,Partially cloudy,Test,India
TG Southee,10,2,54,1,5.4,54,60,Abu Dhabi,3 Nov 2009,85.2,37.5,10.6,Clear,ODI,Pakistan
TG Southee,8,0,48,1,6,48,48,Abu Dhabi,6 Nov 2009,82.5,75.6,10.4,Partially cloudy,ODI,Pakistan
TG Southee,10,0,26,2,2.6,13,30,Abu Dhabi,9 Nov 2009,82.2,54.4,11.6,Clear,ODI,Pakistan
TG Southee,4,0,28,3,7,9.33,8,Dubai (DSC),12 Nov 2009,N/A,N/A,N/A,N/A,T20I,Pakistan
TG Southee,4,0,31,0,7.75,-,-,Dubai (DSC),13 Nov 2009,N/A,N/A,N/A,N/A,T20I,Pakistan
TG Southee,48,12,126,3,2.62,42,96,Napier,11 Dec 2009,70.5,70.9,15,Clear,Test,Pakistan
TG Southee,2,0,15,0,7.5,-,-,Hamilton,3 Feb 2010,25.9,80.7,10.4,"Snow, Rain, Partially cloudy",T20I,Bangladesh
TG Southee,7,0,34,0,4.85,-,-,Napier,5 Feb 2010,66.1,80.9,13.9,Rain,ODI,Bangladesh
TG Southee,10,2,37,3,3.7,12.33,20,Christchurch,11 Feb 2010,58,92.8,13.2,"Rain, Partially cloudy",ODI,Bangladesh
TG Southee,27,6,103,4,3.81,25.75,40.5,Hamilton,15 Feb 2010,28.5,65.9,8,Overcast,Test,Bangladesh
TG Southee,4,0,44,0,11,-,-,Christchurch,28 Feb 2010,64.6,59.4,12.4,Partially cloudy,T20I,Australia
TG Southee,8,0,66,1,8.25,66,48,Napier,3 Mar 2010,68,64.8,19.9,Clear,ODI,Australia
TG Southee,10,0,57,0,5.7,-,-,Auckland,6 Mar 2010,68.7,72.7,16.8,"Rain, Partially cloudy",ODI,Australia
TG Southee,10,0,43,1,4.3,43,60,Hamilton,9 Mar 2010,42,62.3,5.7,Partially cloudy,ODI,Australia
TG Southee,5.1,0,55,0,10.64,-,-,Auckland,11 Mar 2010,68.3,75.7,21.9,Partially cloudy,ODI,Australia
TG Southee,9,0,36,4,4,9,13.5,Wellington,13 Mar 2010,57.6,66.2,28.9,"Rain, Partially cloudy",ODI,Australia
TG Southee,19,4,68,0,3.57,-,-,Wellington,19 Mar 2010,63.3,72,16.1,Partially cloudy,Test,Australia
TG Southee,42,7,150,6,3.57,25,42,Hamilton,27 Mar 2010,30.3,56.6,8.3,Partially cloudy,Test,Australia
TG Southee,4,0,21,1,5.25,21,24,Providence,30 Apr 2010,59,34.7,17.9,Partially cloudy,T20I,Sri Lanka
TG Southee,2,0,18,1,9,18,12,Providence,4 May 2010,65.5,53.8,19.4,"Rain, Partially cloudy",T20I,Zimbabwe
TG Southee,3,0,39,1,13,39,18,Bridgetown,6 May 2010,83.3,73.1,16.1,"Rain, Partially cloudy",T20I,South Africa
TG Southee,3,0,10,0,3.33,-,-,Lauderhill,22 May 2010,81.4,65.2,17.2,Partially cloudy,T20I,Sri Lanka
TG Southee,1,0,15,0,15,-,-,Lauderhill,23 May 2010,81.4,69.4,15.3,"Rain, Partially cloudy",T20I,Sri Lanka
TG Southee,6,0,41,1,6.83,41,36,Dambulla,13 Aug 2010,78.5,81.5,18.6,"Rain, Partially cloudy",ODI,Sri Lanka
TG Southee,10,2,49,4,4.9,12.25,15,Dambulla,25 Aug 2010,76.9,83.8,21.7,"Rain, Partially cloudy",ODI,India
TG Southee,7,0,37,0,5.28,-,-,Mirpur,5 Oct 2010,82.7,85,5.6,"Rain, Partially cloudy",ODI,Bangladesh
TG Southee,3,0,20,0,6.66,-,-,Mirpur,11 Oct 2010,80,79.5,4.7,"Rain, Partially cloudy",ODI,Bangladesh
TG Southee,37,6,130,3,3.51,43.33,74,Hyderabad,12 Nov 2010,75,78.7,8.1,"Rain, Partially cloudy",Test,India
TG Southee,29,5,94,1,3.24,94,174,Nagpur,20 Nov 2010,78,79.1,5.6,"Rain, Partially cloudy",Test,India
TG Southee,5,0,33,0,6.6,-,-,Jaipur,1 Dec 2010,61.5,54.4,9.2,Clear,ODI,India
TG Southee,10,0,64,1,6.4,64,60,Bengaluru,7 Dec 2010,67.6,83.5,8.1,"Rain, Overcast",ODI,India
TG Southee,-,-,-,-,-,-,-,Chennai,10 Dec 2010,79.1,92.4,8.1,Partially cloudy,ODI,India
TG Southee,4,1,18,5,4.5,3.6,4.8,Auckland,26 Dec 2010,65.1,70.2,13.9,Partially cloudy,T20I,Pakistan
TG Southee,4,0,26,2,6.5,13,12,Hamilton,28 Dec 2010,25.9,76.8,11.7,Overcast,T20I,Pakistan
TG Southee,4,0,53,1,13.25,53,24,Christchurch,30 Dec 2010,65.3,68.7,17.2,Partially cloudy,T20I,Pakistan
TG Southee,33.4,10,92,2,2.73,46,101,Hamilton,7 Jan 2011,19.8,65.5,8.2,"Snow, Overcast",Test,Pakistan
TG Southee,43,9,151,4,3.51,37.75,64.5,Wellington,15 Jan 2011,64.5,73,34.7,Partially cloudy,Test,Pakistan
TG Southee,9.3,0,33,5,3.47,6.6,11.4,Wellington,22 Jan 2011,60.3,79.3,21.9,"Rain, Partially cloudy",ODI,Pakistan
TG Southee,2,0,10,0,5,-,-,Queenstown,26 Jan 2011,58,88.1,11.4,"Rain, Partially cloudy",ODI,Pakistan
TG Southee,10,0,57,2,5.7,28.5,30,Christchurch,29 Jan 2011,61.7,71.7,30,"Rain, Partially cloudy",ODI,Pakistan
TG Southee,10,0,70,0,7,-,-,Napier,1 Feb 2011,64.7,70.2,14.8,"Rain, Partially cloudy",ODI,Pakistan
TG Southee,8,0,47,0,5.87,-,-,Auckland,5 Feb 2011,72.3,90.4,15,Partially cloudy,ODI,Pakistan
TG Southee,6,0,13,3,2.16,4.33,12,Chennai,20 Feb 2011,81.5,84.3,13.9,Partially cloudy,ODI,Kenya
TG Southee,10,2,45,1,4.5,45,60,Nagpur,25 Feb 2011,77.4,68.1,11.4,Partially cloudy,ODI,Australia
TG Southee,9.2,3,29,3,3.1,9.66,18.6,Ahmedabad,4 Mar 2011,81.3,42.8,9.2,Clear,ODI,Zimbabwe
TG Southee,8,1,25,3,3.12,8.33,16,Pallekele,8 Mar 2011,80.3,79.5,9.2,Partially cloudy,ODI,Pakistan
TG Southee,10,1,36,1,3.6,36,60,Wankhede,13 Mar 2011,N/A,N/A,N/A,N/A,ODI,Canada
TG Southee,10,0,63,3,6.3,21,20,Wankhede,18 Mar 2011,N/A,N/A,N/A,N/A,ODI,Sri Lanka
TG Southee,9,0,44,1,4.88,44,54,Mirpur,25 Mar 2011,85.9,45.7,10.5,"Rain, Partially cloudy",ODI,South Africa
TG Southee,10,2,57,3,5.7,19,20,Colombo (RPS),29 Mar 2011,61,93.1,9.2,"Rain, Partially cloudy",ODI,Sri Lanka
TG Southee,29.2,5,114,2,3.88,57,88,Brisbane,1 Dec 2011,72.3,81,15.8,"Rain, Partially cloudy",Test,Australia
TG Southee,31,5,109,3,3.51,36.33,62,Hobart,9 Dec 2011,65.9,74.7,13.9,"Rain, Partially cloudy",Test,Australia
TG Southee,11.5,2,28,2,2.36,14,35.5,Napier,26 Jan 2012,65.7,66.8,19.7,Clear,Test,Zimbabwe
TG Southee,8,0,27,0,3.37,-,-,Dunedin,3 Feb 2012,55.3,82.6,28,Overcast,ODI,Zimbabwe
TG Southee,10,0,50,1,5,50,60,Whangarei,6 Feb 2012,65.6,69.9,22,Overcast,ODI,Zimbabwe
TG Southee,4,0,35,0,8.75,-,-,Hamilton,14 Feb 2012,32.7,80.7,7.2,"Snow, Rain, Overcast",T20I,Zimbabwe
TG Southee,4,0,28,3,7,9.33,8,Wellington,17 Feb 2012,62,64.7,19.5,Clear,T20I,South Africa
TG Southee,4,0,40,0,10,-,-,Hamilton,19 Feb 2012,27.1,74,5.9,Partially cloudy,T20I,South Africa
TG Southee,4,0,22,2,5.5,11,12,Auckland,22 Feb 2012,70.9,87.1,25.3,"Rain, Partially cloudy",T20I,South Africa
TG Southee,10,0,64,1,6.4,64,60,Wellington,25 Feb 2012,59.8,62.9,26.2,"Rain, Partially cloudy",ODI,South Africa
TG Southee,8,0,61,0,7.62,-,-,Napier,29 Feb 2012,59.6,71.2,12.8,"Rain, Partially cloudy",ODI,South Africa
TG Southee,36,5,140,0,3.88,-,-,Dunedin,7 Mar 2012,51.8,81,21.7,"Rain, Partially cloudy",Test,South Africa
TG Southee,4,0,35,0,8.75,-,-,Lauderhill,30 Jun 2012,84.1,67.1,11.8,Partially cloudy,T20I,West Indies
TG Southee,4,0,43,1,10.75,43,24,Lauderhill,1 Jul 2012,84.4,67.8,12.9,Partially cloudy,T20I,West Indies
TG Southee,7,1,37,0,5.28,-,-,Kingston,5 Jul 2012,83.2,73.7,13.9,"Rain, Partially cloudy",ODI,West Indies
TG Southee,10,1,55,3,5.5,18.33,20,Kingston,7 Jul 2012,85.8,65.9,24.3,Partially cloudy,ODI,West Indies
TG Southee,6,1,14,1,2.33,14,36,Basseterre,11 Jul 2012,82.7,75.9,19.9,"Rain, Partially cloudy",ODI,West Indies
TG Southee,9.5,1,53,3,5.38,17.66,19.6,Basseterre,14 Jul 2012,83,78.5,19.2,"Rain, Partially cloudy",ODI,West Indies
TG Southee,10,1,37,3,3.7,12.33,20,Basseterre,16 Jul 2012,83.5,76.6,16.3,"Rain, Partially cloudy",ODI,West Indies
TG Southee,33,9,100,3,3.03,33.33,66,Kingston,2 Aug 2012,84.1,76.4,21.9,Partially cloudy,Test,West Indies
TG Southee,42,9,132,8,3.14,16.5,31.5,Bengaluru,31 Aug 2012,72.7,77.9,18.3,"Rain, Partially cloudy",Test,India
TG Southee,4,1,16,3,4,5.33,8,Pallekele,21 Sep 2012,82.1,77.1,16.1,"Rain, Partially cloudy",T20I,Bangladesh
TG Southee,4,0,31,2,7.75,15.5,12,Pallekele,23 Sep 2012,80.2,81.3,16.1,"Rain, Partially cloudy",T20I,Pakistan
TG Southee,4,0,44,0,11,-,-,Pallekele,27 Sep 2012,82.4,76.6,11.6,"Rain, Partially cloudy",T20I,Sri Lanka
TG Southee,2,0,32,0,16,-,-,Pallekele,29 Sep 2012,83.7,73.8,13.9,"Rain, Partially cloudy",T20I,England
TG Southee,4,0,21,3,5.25,7,8,Pallekele,1 Oct 2012,82.2,78.1,12.8,"Rain, Partially cloudy",T20I,West Indies
TG Southee,-,-,-,-,-,-,-,Pallekele,30 Oct 2012,78.9,85.2,19.7,"Rain, Overcast",T20I,Sri Lanka
TG Southee,4,0,16,0,4,-,-,Pallekele,4 Nov 2012,81.4,80,6.9,Partially cloudy,ODI,Sri Lanka
TG Southee,7,0,50,1,7.14,50,42,Pallekele,6 Nov 2012,80.1,76.7,8.1,"Rain, Partially cloudy",ODI,Sri Lanka
TG Southee,7,0,32,1,4.57,32,42,Hambantota,10 Nov 2012,79.5,85.9,6,"Rain, Partially cloudy",ODI,Sri Lanka
TG Southee,5.3,2,18,3,3.27,6,11,Hambantota,12 Nov 2012,79.4,85.2,9.2,"Rain, Partially cloudy",ODI,Sri Lanka
TG Southee,18,4,46,4,2.55,11.5,27,Galle,17 Nov 2012,35.4,83,12.8,Partially cloudy,Test,Sri Lanka
TG Southee,42,9,120,8,2.85,15,31.5,Colombo (PSS),25 Nov 2012,N/A,N/A,N/A,N/A,Test,Sri Lanka
TG Southee,9,0,54,1,6,54,54,Napier,20 Feb 2013,64.8,74.3,18.8,Partially cloudy,ODI,England
TG Southee,10,1,48,3,4.8,16,20,Auckland,23 Feb 2013,68.9,67.8,9.2,Partially cloudy,ODI,England
TG Southee,51,11,139,1,2.72,139,306,Dunedin,6 Mar 2013,53.9,82.7,25.1,"Rain, Partially cloudy",Test,England
TG Southee,32,9,77,0,2.4,-,-,Wellington,14 Mar 2013,61.9,79.1,23,Partially cloudy,Test,England
TG Southee,53.2,15,121,5,2.26,24.2,64,Auckland,22 Mar 2013,62.7,76.2,10.3,Partially cloudy,Test,England
TG Southee,47.2,12,108,10,2.28,10.8,28.4,Lord's,16 May 2013,49.9,72.5,21.7,"Rain, Partially cloudy",Test,England
